thrx,286504,N/A
thrx,250559,N/A
thrx,229059,N/A
thrx,262400,N/A
thrx,259690,N/A
thrx,36148,N/A
dnr,3387755,N/A
dnr,13976,N/A
dnr,3384455,N/A
dnr,3390000,N/A
dnr,3392801,N/A
dnr,445031,N/A
dnr,3387942,N/A
dnr,3388000,N/A
dnr,3378225,N/A
twx,6177246,N/A
twx,6175418,N/A
twx,96999,N/A
twx,6167000,N/A
twx,6166686,N/A
twx,6180000,N/A
twx,6177118,N/A
twx,6084346,N/A
twx,619251,N/A
ufpi,137570,N/A
ufpi,141543,N/A
ufpi,4787,N/A
ufpi,135064,N/A
ufpi,150546,N/A
ufpi,141420,N/A
ufpi,141423,N/A
ufpi,3044,N/A
ufpi,142310,N/A
gsm,1726385,N/A
gsm,1730000,N/A
gsm,1717899,N/A
gsm,8393,N/A
gsm,86020,N/A
gsm,1718299,N/A
gsm,1726000,N/A
gsm,1718199,N/A
gsm,1725985,N/A
wfmi,1130000,N/A
wfmi,10147,N/A
wfmi,1118557,N/A
wfmi,140646,N/A
wfmi,1129076,N/A
wfmi,6806722,N/A
wfmi,1107867,N/A
wfmi,6803800,N/A
wfmi,306387,N/A
ir,3680000,N/A
ir,3645466,N/A
ir,3675504,N/A
ir,232551,N/A
ir,3640766,N/A
ir,3670361,N/A
ir,3675804,N/A
ir,30338,N/A
ir,3670000,N/A
pfe,26900000,N/A
pfe,2940440,N/A
pfe,28144525,N/A
pfe,30401309,N/A
pfe,30390787,N/A
pfe,27399380,N/A
pfe,30405000,N/A
pfe,24562562,N/A
pfe,26884318,N/A
pfe,30405703,N/A
pfe,30402296,N/A
pfe,26904379,N/A
pfe,216911,N/A
pfe,30405603,N/A
pfe,23131955,N/A
pfe,30406621,N/A
wsbc,56780,N/A
wsbc,68787,N/A
wsbc,57685,N/A
wsbc,4404,N/A
wsbc,56777,N/A
wsbc,52440,N/A
wsbc,53581,N/A
wsbc,23282,N/A
pccc,66080,N/A
pccc,2272,N/A
pccc,78752,N/A
pccc,271,N/A
pccc,66446,N/A
pccc,64874,N/A
pccc,64174,N/A
dis,8294052,N/A
dis,8110858,N/A
dis,9204963,N/A
dis,62590,N/A
dis,9200000,N/A
dis,9201326,N/A
dis,8608261,N/A
dis,8601225,N/A
dis,9201000,N/A
dis,7872189,N/A
dis,841612,N/A
dis,6837329,N/A
dis,9202016,N/A
bcrx,120547,N/A
bcrx,132586,N/A
bcrx,116727,N/A
bcrx,120550,N/A
bcrx,12391,N/A
bcrx,4956,N/A
bcrx,121683,N/A
srcl,515144,false
srcl,429699,false
srcl,515653,false
srcl,516111,false
srcl,516502,false
srcl,41983,false
srcl,514702,false
srcl,5361,false
srcl,516602,false
srcl,516044,true
srcl,516500,false
srcl,498518,false
csgp,4044,N/A
csgp,173438,N/A
csgp,16513,N/A
csgp,179839,N/A
csgp,174801,N/A
csgp,178845,N/A
csgp,178850,N/A
csgp,175301,N/A
hurn,96034,N/A
hurn,15482,N/A
hurn,106762,N/A
hurn,90352,N/A
hurn,95160,N/A
hurn,95162,N/A
hurn,91212,N/A
hurn,2950,N/A
xnpt,401001,N/A
xnpt,41699,N/A
xnpt,396207,N/A
xnpt,17628,N/A
xnpt,412750,N/A
xnpt,414135,N/A
xnpt,412746,N/A
xnpt,443913,N/A
cmls,2778,N/A
cmls,96900,N/A
cmls,118749,N/A
cmls,7921,N/A
cmls,89061,N/A
cmls,64216,N/A
cmls,94126,N/A
cmls,91926,N/A
cmls,96404,N/A
cmls,94704,N/A
cmls,96904,N/A
glad,119792,N/A
glad,114910,N/A
glad,3554,N/A
glad,6966,N/A
glad,116038,N/A
glad,118970,N/A
glad,118965,N/A
me,9230223,N/A
me,14624858,N/A
me,50500,N/A
me,1400,N/A
me,8178110,N/A
me,9230000,N/A
tecua,38578,N/A
tecua,47444,N/A
tecua,40974,N/A
tecua,3322,N/A
tecua,41700,N/A
tecua,38206,N/A
tecua,6706,N/A
tecua,40970,N/A
ma,2410000,N/A
ma,2412326,N/A
ma,2414551,N/A
ma,2411926,N/A
ma,1857204,N/A
ma,15608,N/A
ma,2414851,N/A
ma,108206,N/A
ma,2414651,N/A
ma,2412000,N/A
ma,2399213,N/A
rnow,10153,N/A
rnow,361750,N/A
rnow,358330,N/A
rnow,361754,N/A
rnow,349702,N/A
rnow,23511,N/A
rnow,357247,N/A
rnow,362723,N/A
rnow,372791,N/A
cas,2349,N/A
cas,50617,N/A
cas,8788,N/A
cas,50517,N/A
cas,50520,N/A
cas,48168,N/A
nwsa,266962,false
nwsa,13011679,false
nwsa,12861466,true
nwsa,12043675,false
nwsa,9014703,false
nwsa,12925251,false
nwsa,11399680,false
nwsa,12861000,false
nwsa,1874725,false
nwsa,12862161,false
nwsa,12861066,false
nwsa,12950640,false
nwsa,12836077,false
nwsa,13034072,false
nwsa,12860000,false
fls,396399,N/A
fls,488317,N/A
fls,489460,N/A
fls,488537,N/A
fls,489456,N/A
fls,1860,N/A
fls,394760,N/A
fls,487476,N/A
fls,50579,N/A
cap,118412,N/A
cap,119970,N/A
cap,9159,N/A
cap,120440,N/A
cap,2028,N/A
cap,119965,N/A
cat,87332,N/A
cat,8824274,N/A
cat,9084188,N/A
cat,8822065,N/A
cat,9127537,N/A
cat,7847126,N/A
cat,8824074,N/A
cat,7975434,N/A
cat,8669782,N/A
cat,8600000,N/A
cat,8600915,N/A
cat,7552212,N/A
cat,8824000,N/A
cat,8825183,N/A
cat,8682594,N/A
cat,543803,N/A
cat,8823974,N/A
cat,8278044,N/A
cat,9096227,N/A
mu,30536186,false
mu,30589983,false
mu,30363283,false
mu,28922738,false
mu,30554681,true
mu,29056377,false
mu,30550000,false
mu,30588283,false
mu,30589553,false
mu,5772935,false
mu,30554280,false
mu,14378790,false
mu,30536000,false
mu,30553411,false
mu,118265,false
mu,30597467,false
mu,27707574,false
dei,1626850,N/A
dei,1626950,N/A
dei,1631812,N/A
dei,115363,N/A
dei,1627000,N/A
dei,1630000,N/A
dei,4962,N/A
dllr,597526,N/A
dllr,593451,N/A
dllr,634542,N/A
dllr,599026,N/A
dllr,599030,N/A
dllr,591951,N/A
dllr,5684,N/A
dllr,591669,N/A
dllr,39129,N/A
cah,2905000,N/A
cah,2870695,N/A
cah,289304,N/A
cah,2905318,N/A
cah,2908179,N/A
cah,39034,N/A
cah,2908379,N/A
cah,2910000,N/A
cah,2904718,N/A
brcm,93079,false
brcm,6379380,false
brcm,6365000,false
brcm,6364597,false
brcm,6379725,false
brcm,6379373,false
brcm,6380973,true
brcm,6360000,false
brcm,6364697,false
brcm,5079854,false
brcm,1000664,false
brcm,6354807,false
brcm,6047383,false
brcm,6061751,false
brcm,5555220,false
tnc,70728,N/A
tnc,4828,N/A
tnc,3208,N/A
tnc,73184,N/A
tnc,73936,N/A
tnc,73180,N/A
mdth,60088,N/A
mdth,55231,N/A
mdth,59159,N/A
mdth,56303,N/A
mdth,59160,N/A
mdth,59289,N/A
mdth,69676,N/A
mdth,5510,N/A
mdth,3655,N/A
mdth,56103,N/A
cag,4054110,N/A
cag,7335,N/A
cag,4054000,N/A
cag,4053610,N/A
cag,4060000,N/A
cag,583550,N/A
cag,4057911,N/A
cag,4050624,N/A
tnk,293922,N/A
tnk,7159,N/A
tnk,292260,N/A
tnk,286763,N/A
tnk,46427,N/A
tnk,292257,N/A
oxy,369328,N/A
oxy,3183212,N/A
oxy,3206877,N/A
oxy,3161915,N/A
oxy,3206912,N/A
oxy,2712429,N/A
oxy,3211234,N/A
oxy,3049037,N/A
oxy,3210000,N/A
oxy,3207077,N/A
oxy,50354,N/A
oxy,2999423,N/A
oxy,3206712,N/A
oxy,3162000,N/A
tat,204238,N/A
tat,29859,N/A
tat,1801305,N/A
tat,2149501,N/A
tat,2150000,N/A
rodm,54137,N/A
rodm,53940,N/A
rodm,7167,N/A
rodm,53937,N/A
cown,695378,N/A
cown,46389,N/A
cown,704046,N/A
cown,704050,N/A
cown,706673,N/A
cown,11295,N/A
abcb,31807,N/A
abcb,43537,N/A
abcb,35822,N/A
abcb,3461,N/A
abcb,31027,N/A
abcb,4015,N/A
abcb,30907,N/A
abcb,34888,N/A
abcb,34890,N/A
prsp,366262,N/A
prsp,45690,N/A
prsp,22199,N/A
prsp,349230,N/A
prsp,348684,N/A
prsp,351072,N/A
prsp,348680,N/A
prsp,327954,N/A
xco,10197,N/A
xco,2126000,N/A
xco,2130000,N/A
xco,2134085,N/A
xco,2123888,N/A
xco,160354,N/A
xco,2126438,N/A
xco,2132738,N/A
xom,16899176,N/A
xom,13117708,N/A
xom,15036472,N/A
xom,16899000,N/A
xom,15057367,N/A
xom,13833032,N/A
xom,15352413,N/A
xom,158720,N/A
xom,14989764,N/A
xom,5168977,N/A
xom,1406886,N/A
xom,16898776,N/A
xom,15306185,N/A
xom,15040000,N/A
xom,16898976,N/A
xom,15299193,N/A
spw,437755,N/A
spw,437164,N/A
spw,437361,N/A
spw,437360,N/A
spw,33435,N/A
spw,435640,N/A
spw,1297,N/A
rjet,811981,N/A
rjet,14548,N/A
rjet,778399,N/A
rjet,773162,N/A
rjet,765851,N/A
rjet,766914,N/A
rjet,774351,N/A
rjet,780599,N/A
rjet,780600,N/A
rjet,80310,N/A
dakt,157660,N/A
dakt,157663,N/A
dakt,157783,N/A
dakt,11022,N/A
dakt,148001,N/A
dakt,174397,N/A
dakt,151601,N/A
dakt,96909,N/A
dakt,159143,N/A
trmk,311400,N/A
trmk,57576,N/A
trmk,311404,N/A
trmk,295031,N/A
trmk,293478,N/A
trmk,269072,N/A
trmk,341311,N/A
trmk,310131,N/A
trmk,319811,N/A
trmk,311104,N/A
trmk,27351,N/A
trmk,321311,N/A
tal,325160,N/A
tal,32966,N/A
tal,327730,N/A
tal,327725,N/A
tal,3350,N/A
tal,328510,N/A
osur,11756,N/A
osur,224950,N/A
osur,8625,N/A
osur,193326,N/A
osur,199916,N/A
osur,193426,N/A
osur,199920,N/A
osur,201751,N/A
osur,191926,N/A
pgnx,52928,N/A
pgnx,4929,N/A
pgnx,52930,N/A
pgnx,48748,N/A
pgnx,54081,N/A
pgnx,4987,N/A
pgnx,49152,N/A
pgnx,63742,N/A
dvox,4419,N/A
dvox,55521,N/A
dvox,55150,N/A
dvox,53945,N/A
dvox,55152,N/A
dvox,1576,N/A
dvox,53565,N/A
smsi,7805,N/A
smsi,491467,N/A
smsi,90824,N/A
smsi,491360,N/A
smsi,485865,N/A
smsi,531889,N/A
smsi,475465,N/A
smsi,491357,N/A
smsi,492876,N/A
smsi,480315,N/A
hog,3459000,N/A
hog,3484585,N/A
hog,3460000,N/A
hog,113168,N/A
hog,3463385,N/A
hog,3464085,N/A
hog,3459495,N/A
hog,29918,N/A
hog,3454567,N/A
hog,3459295,N/A
nyx,2560000,N/A
nyx,2549000,N/A
nyx,2555422,N/A
nyx,2545524,N/A
nyx,2548794,N/A
nyx,9798,N/A
nyx,254850,N/A
chrs,938533,N/A
chrs,916255,N/A
chrs,929460,N/A
chrs,929455,N/A
chrs,846098,N/A
chrs,146257,N/A
chrs,944524,N/A
chrs,23069,N/A
chrs,921555,N/A
cypb,72723,N/A
cypb,6683,N/A
cypb,140780,N/A
cypb,140781,N/A
enh,273073,N/A
enh,275573,N/A
enh,35185,N/A
enh,276203,N/A
enh,276200,N/A
enh,3130,N/A
dhil,1979,N/A
dhil,3152,N/A
dhil,437,N/A
dhil,2823,N/A
dhil,2820,N/A
dhil,1879,N/A
actu,10325,N/A
actu,199420,N/A
actu,199423,N/A
actu,53579,N/A
actu,195789,N/A
actu,204802,N/A
nyt,2345318,N/A
nyt,2363100,N/A
nyt,46182,N/A
nyt,155830,N/A
nyt,2360000,N/A
nyt,2316322,N/A
nyt,2364486,N/A
nyt,2345000,N/A
lamr,2324,N/A
lamr,1313196,N/A
lamr,1316000,N/A
lamr,103710,N/A
lamr,1320000,N/A
lamr,1316189,N/A
lamr,1315969,N/A
lamr,1315771,N/A
mapp,3763,N/A
mapp,81125,N/A
mapp,84029,N/A
mapp,84030,N/A
mapp,84888,N/A
mapp,15182,N/A
mapp,97135,N/A
mapp,79066,N/A
ens,369089,N/A
ens,377553,N/A
ens,8464,N/A
ens,375580,N/A
ens,25876,N/A
actl,230133,N/A
actl,16465,N/A
actl,354800,N/A
actl,354801,N/A
cmcsa,11599300,false
cmcsa,11599000,false
cmcsa,11613293,false
cmcsa,61420,false
cmcsa,11607337,true
cmcsa,11624501,false
cmcsa,11601553,false
cmcsa,2192917,false
cmcsa,11599953,false
cmcsa,10182303,false
cmcsa,11610000,false
cmcsa,10753636,false
cmcsa,10942466,false
cmcsa,11608937,false
csu,172925,N/A
csu,4941,N/A
csu,168284,N/A
csu,168084,N/A
csu,12741,N/A
csu,167984,N/A
csu,171840,N/A
csu,171843,N/A
csu,173073,N/A
wll,3389987,N/A
wll,3390000,N/A
wll,2907,N/A
wll,3389559,N/A
wll,141023,N/A
wll,3387000,N/A
wll,3387080,N/A
wll,3389265,N/A
revu,414920,N/A
revu,414923,N/A
revu,414423,N/A
revu,414523,N/A
revu,7,N/A
revu,400,N/A
beav,731762,N/A
beav,731760,N/A
beav,64569,N/A
beav,730653,N/A
beav,732162,N/A
beav,16367,N/A
beav,716409,N/A
beav,732062,N/A
actg,13568,N/A
actg,529310,N/A
actg,525770,N/A
actg,519685,N/A
actg,40988,N/A
actg,525772,N/A
actg,512341,N/A
actg,527453,N/A
chrw,967073,false
chrw,15039,false
chrw,787088,false
chrw,971140,false
chrw,966673,false
chrw,971043,false
chrw,967343,false
chrw,896057,false
chrw,713980,false
chrw,969787,false
chrw,133702,false
chrw,971143,true
mas,6061319,N/A
mas,64990,N/A
mas,6070000,N/A
mas,6061000,N/A
mas,6067488,N/A
mas,600476,N/A
de,5940000,N/A
de,5921022,N/A
de,5939000,N/A
de,5920822,N/A
de,5942334,N/A
de,5943742,N/A
de,32221,N/A
de,5912572,N/A
de,5938617,N/A
de,347047,N/A
mat,2002280,false
mat,2212785,false
mat,2211845,true
mat,2210000,false
mat,1900254,false
mat,2205000,false
mat,2214185,false
mat,598554,false
mat,18823,false
mat,2210932,false
mat,2204727,false
mat,2203278,false
mat,2213698,false
mat,2209940,false
mat,2215924,false
pacr,390722,N/A
pacr,4931,N/A
pacr,390920,N/A
pacr,386191,N/A
pacr,385991,N/A
pacr,398550,N/A
pacr,390922,N/A
pacr,38276,N/A
aon,1896624,N/A
aon,1900000,N/A
aon,1896824,N/A
aon,7839,N/A
aon,1889508,N/A
aon,185455,N/A
aon,1889408,N/A
aon,1890000,N/A
atac,1120000,N/A
atac,322277,N/A
atac,1180,N/A
atac,21073,N/A
atac,1123355,N/A
aoi,641810,N/A
aoi,629576,N/A
aoi,31970,N/A
aoi,629076,N/A
aoi,645772,N/A
aoi,12734,N/A
dell,13649145,true
dell,13642420,false
dell,12884099,false
dell,13631422,false
dell,159994,false
dell,13625274,false
dell,13632889,false
dell,11652974,false
dell,13631822,false
dell,13631000,false
dell,13650000,false
dell,11560783,false
dell,13650135,false
dell,4144920,false
dell,13704364,false
dell,13641530,false
dell,13672695,false
lway,12930,N/A
lway,589,N/A
lway,14817,N/A
lway,13520,N/A
lway,13519,N/A
lway,100,N/A
lway,10932,N/A
laz,1066736,N/A
laz,945,N/A
laz,16814,N/A
laz,1067681,N/A
laz,1070000,N/A
laz,1067000,N/A
egov,325800,N/A
egov,25095,N/A
egov,323286,N/A
egov,10721,N/A
egov,361577,N/A
egov,323290,N/A
egov,308692,N/A
egov,313382,N/A
ngsx,2484,N/A
ngsx,41529,N/A
ngsx,2000,N/A
ngsx,46237,N/A
ngsx,41530,N/A
ngsx,39529,N/A
scmp,24180,N/A
scmp,24181,N/A
scmp,2126,N/A
scmp,24679,N/A
scmp,22553,N/A
scmp,22353,N/A
scmp,3422,N/A
ulta,520638,N/A
ulta,520218,N/A
ulta,3540,N/A
ulta,516780,N/A
ulta,519818,N/A
ulta,520640,N/A
ulta,48312,N/A
agco,1110000,N/A
agco,1114283,N/A
agco,147439,N/A
agco,1113537,N/A
agco,1113381,N/A
agco,1112383,N/A
agco,256,N/A
agco,1113000,N/A
ixys,87847,N/A
ixys,3210,N/A
ixys,69533,N/A
ixys,87747,N/A
ixys,69324,N/A
ixys,7165,N/A
ixys,88187,N/A
ixys,91297,N/A
ixys,88087,N/A
ixys,88190,N/A
ixys,72884,N/A
ixys,83236,N/A
ixys,72384,N/A
pzza,120612,N/A
pzza,124936,N/A
pzza,124160,N/A
pzza,3637,N/A
pzza,120127,N/A
pzza,133089,N/A
pzza,124161,N/A
pzza,30609,N/A
ulti,81727,N/A
ulti,88140,N/A
ulti,22856,N/A
ulti,89156,N/A
ulti,84827,N/A
ulti,88141,N/A
ulti,7429,N/A
ulti,101966,N/A
atni,40830,N/A
atni,42634,N/A
atni,40230,N/A
atni,42270,N/A
atni,42266,N/A
atni,45224,N/A
atni,1536,N/A
atni,40427,N/A
atni,41666,N/A
atni,3458,N/A
dyn,652800,N/A
dyn,283007,N/A
dyn,639447,N/A
dyn,656841,N/A
dyn,21704,N/A
dyn,652795,N/A
flws,9880,N/A
flws,3367,N/A
flws,49590,N/A
flws,49591,N/A
flws,46224,N/A
flws,50612,N/A
flws,60367,N/A
mil,1730000,N/A
mil,1728103,N/A
mil,320585,N/A
mil,1817332,N/A
mil,1218200,N/A
egn,2212,N/A
egn,340080,N/A
egn,313966,N/A
egn,339780,N/A
egn,337146,N/A
egn,339932,N/A
egn,337606,N/A
egn,49712,N/A
nsit,166391,N/A
nsit,26775,N/A
nsit,180967,N/A
nsit,135544,N/A
nsit,182867,N/A
nsit,206716,N/A
nsit,21566,N/A
nsit,191659,N/A
nsit,187633,N/A
nsit,189533,N/A
nsit,189530,N/A
fslr,1732472,false
fslr,219295,false
fslr,1732597,false
fslr,1734000,false
fslr,4338,false
fslr,1735571,false
fslr,1246449,false
fslr,1695424,false
fslr,1735871,true
fslr,1734459,false
fslr,1583241,false
fslr,1735771,false
fslr,1736983,false
fslr,1590978,false
fslr,1740000,false
sf,392769,N/A
sf,12694,N/A
sf,390480,N/A
sf,390658,N/A
sf,382137,N/A
sf,390478,N/A
sf,381937,N/A
sf,28369,N/A
gef,868,N/A
gef,103412,N/A
gef,103147,N/A
gef,103410,N/A
gef,103812,N/A
gef,8536,N/A
atsg,151647,N/A
atsg,151650,N/A
atsg,9693,N/A
atsg,144269,N/A
atsg,144069,N/A
atsg,143569,N/A
atsg,39250,N/A
atsg,153762,N/A
kbh,10144452,N/A
kbh,10149016,N/A
kbh,84301,N/A
kbh,10058676,N/A
kbh,10134475,N/A
kbh,10140000,N/A
kbh,10136075,N/A
kbh,10150616,N/A
kbh,309270,N/A
kbh,10134000,N/A
kbh,10145992,N/A
lse,225730,N/A
lse,221588,N/A
lse,225734,N/A
lse,226034,N/A
lse,33885,N/A
lse,12969,N/A
lse,234557,N/A
tpgi,51730,N/A
tpgi,12167,N/A
tpgi,52745,N/A
tpgi,50805,N/A
tpgi,51725,N/A
deck,731249,N/A
deck,757008,N/A
deck,756308,N/A
deck,727558,N/A
deck,757010,N/A
deck,726947,N/A
deck,91533,N/A
deck,709437,N/A
deck,663032,N/A
deck,757360,N/A
deck,29352,N/A
deck,736475,N/A
fwrd,136348,N/A
fwrd,114732,N/A
fwrd,118860,N/A
fwrd,118859,N/A
fwrd,5281,N/A
fwrd,120013,N/A
fwrd,114032,N/A
fwrd,11980,N/A
itc,161776,N/A
itc,18735,N/A
itc,160167,N/A
itc,9094,N/A
itc,161780,N/A
itc,161199,N/A
itc,161299,N/A
lfus,142728,N/A
lfus,121275,N/A
lfus,127401,N/A
lfus,21368,N/A
lfus,122111,N/A
lfus,126508,N/A
lfus,126510,N/A
lfus,4790,N/A
lsi,3065272,N/A
lsi,32162,N/A
lsi,5518772,N/A
lsi,3070000,N/A
lsi,3057745,N/A
lsi,3058000,N/A
lsi,668784,N/A
lsi,3036445,N/A
lsi,3065372,N/A
hele,5649,N/A
hele,230970,N/A
hele,225729,N/A
hele,231155,N/A
hele,232368,N/A
hele,226629,N/A
hele,225460,N/A
hele,230965,N/A
hele,13932,N/A
tti,677926,N/A
tti,677930,N/A
tti,678406,N/A
tti,655728,N/A
tti,667328,N/A
tti,22198,N/A
tti,35764,N/A
sivb,16882,N/A
sivb,445330,N/A
sivb,427665,N/A
sivb,53304,N/A
sivb,435682,N/A
sivb,447348,N/A
sivb,445663,N/A
sivb,445327,N/A
umbf,166779,N/A
umbf,31338,N/A
umbf,165400,N/A
umbf,165401,N/A
umbf,186984,N/A
umbf,7182,N/A
umbf,165521,N/A
umbf,157712,N/A
wbc,714300,N/A
wbc,718658,N/A
wbc,718044,N/A
wbc,4358,N/A
wbc,77751,N/A
wbc,718660,N/A
jnj,815449,N/A
jnj,46856,N/A
jnj,9054435,N/A
jnj,8232767,N/A
jnj,8653527,N/A
jnj,7957187,N/A
jnj,7930000,N/A
jnj,7931082,N/A
jnj,7309364,N/A
jnj,9090746,N/A
jnj,7468180,N/A
jnj,9090971,N/A
jnj,8229918,N/A
jnj,9054000,N/A
colb,197042,N/A
colb,189031,N/A
colb,197040,N/A
colb,222205,N/A
colb,187761,N/A
colb,28785,N/A
colb,198833,N/A
colb,10832,N/A
colb,197282,N/A
uve,183604,N/A
uve,3768,N/A
uve,186040,N/A
uve,3476,N/A
uve,186772,N/A
uve,186035,N/A
panl,521272,N/A
panl,517973,N/A
panl,66937,N/A
panl,528410,N/A
panl,529919,N/A
panl,524735,N/A
panl,9547,N/A
panl,491168,N/A
panl,528408,N/A
ima,375,N/A
ima,575431,N/A
ima,711412,N/A
ima,711410,N/A
ima,575637,N/A
ima,829533,N/A
ima,88638,N/A
avid,175732,N/A
avid,170131,N/A
avid,174388,N/A
avid,190557,N/A
avid,5421,N/A
avid,174390,N/A
avid,163370,N/A
avid,11910,N/A
avid,169103,N/A
avid,174568,N/A
clh,3825,N/A
clh,143824,N/A
clh,23267,N/A
clh,147849,N/A
clh,146830,N/A
clh,146929,N/A
clh,146829,N/A
clh,143643,N/A
wrc,679720,N/A
wrc,5988,N/A
wrc,128224,N/A
wrc,679900,N/A
wrc,673405,N/A
wrc,673505,N/A
wrc,674066,N/A
pcs,4862955,N/A
pcs,4850458,N/A
pcs,4870000,N/A
pcs,18260,N/A
pcs,4863000,N/A
pcs,944736,N/A
pcs,4868306,N/A
lm,209726,N/A
lm,1800000,N/A
lm,1797497,N/A
lm,1794181,N/A
lm,1794081,N/A
lm,3539,N/A
lm,1794000,N/A
csco,50320181,false
csco,56437224,false
csco,56318085,false
csco,53907113,false
csco,56495137,false
csco,56439850,false
csco,815699,false
csco,52618459,false
csco,56480000,false
csco,6021869,false
csco,56245000,false
csco,46771077,false
csco,56483111,false
csco,56245111,false
csco,56482911,true
csco,56440050,false
csco,56479860,false
csco,60216421,false
csco,61946634,false
csco,56338396,false
inap,208530,N/A
inap,7315,N/A
inap,233685,N/A
inap,198232,N/A
inap,207830,N/A
inap,215245,N/A
inap,212445,N/A
inap,205730,N/A
inap,215250,N/A
inap,22049,N/A
inap,215045,N/A
clc,163753,N/A
clc,22769,N/A
clc,101883,N/A
clc,156670,N/A
clc,156366,N/A
clc,163913,N/A
clc,156666,N/A
clc,7387,N/A
praa,74858,N/A
praa,78240,N/A
praa,78241,N/A
praa,78913,N/A
praa,7522,N/A
praa,3152,N/A
praa,88468,N/A
praa,75661,N/A
praa,75861,N/A
onb,453981,N/A
onb,453980,N/A
onb,454571,N/A
onb,458293,N/A
onb,20427,N/A
onb,58454,N/A
onb,437462,N/A
pch,31315,N/A
pch,320980,N/A
pch,349095,N/A
pch,330417,N/A
pch,24054,N/A
pch,323680,N/A
pch,332401,N/A
pch,307842,N/A
pch,330530,N/A
pch,330824,N/A
dwa,1315098,N/A
dwa,272642,N/A
dwa,1325000,N/A
dwa,1322231,N/A
dwa,1324911,N/A
dwa,1320000,N/A
dwa,8972,N/A
dwa,1324631,N/A
ddic,103009,N/A
ddic,117142,N/A
ddic,2542,N/A
ddic,99760,N/A
ddic,103010,N/A
ddic,100315,N/A
ddic,5496,N/A
ddic,103602,N/A
xprt,94909,N/A
xprt,94710,N/A
xprt,87042,N/A
xprt,94709,N/A
byi,436071,N/A
byi,438480,N/A
byi,438101,N/A
byi,438640,N/A
byi,34601,N/A
byi,2066,N/A
gty,4019,N/A
gty,13385,N/A
gty,291109,N/A
gty,295728,N/A
gty,294710,N/A
gty,294714,N/A
clw,13690,N/A
clw,200114,N/A
clw,2171,N/A
clw,201832,N/A
clw,200214,N/A
clw,201830,N/A
clw,202285,N/A
clp,777923,N/A
clp,777920,N/A
clp,762934,N/A
clp,14989,N/A
clp,781623,N/A
clp,95302,N/A
cree,3259934,N/A
cree,3260000,N/A
cree,7435,N/A
cree,292886,N/A
cree,3258314,N/A
cree,3246284,N/A
cree,3258000,N/A
cree,3251677,N/A
clr,5275,N/A
clr,835470,N/A
clr,835474,N/A
clr,830199,N/A
clr,125020,N/A
clr,835254,N/A
goog,3312145,false
goog,3589605,false
goog,3591900,false
goog,3594065,true
goog,3190596,false
goog,314719,false
goog,3183997,false
goog,3590000,false
goog,3587705,false
goog,3585000,false
goog,3584675,false
goog,3584875,false
goog,3588740,false
goog,3596284,false
goog,24481,false
goog,3589240,false
goog,3592410,false
goog,2428510,false
goog,3594575,false
goog,3606785,false
flex,22496,false
flex,3764583,false
flex,3854644,false
flex,3826059,false
flex,3852000,false
flex,3112025,false
flex,3868464,true
flex,3862364,false
flex,3870000,false
flex,3865804,false
flex,3851844,false
flex,3871584,false
flex,4085076,false
flex,1019879,false
safm,262862,N/A
safm,223823,N/A
safm,81290,N/A
safm,268371,N/A
safm,257489,N/A
safm,255624,N/A
safm,260090,N/A
safm,247168,N/A
safm,260089,N/A
safm,259789,N/A
safm,5558,N/A
safm,263162,N/A
cec,3555,N/A
cec,248444,N/A
cec,256816,N/A
cec,260371,N/A
cec,244772,N/A
cec,13688,N/A
cec,259590,N/A
cec,259591,N/A
aeis,260340,N/A
aeis,287613,N/A
aeis,266405,N/A
aeis,259248,N/A
aeis,259538,N/A
aeis,260338,N/A
aeis,7157,N/A
aeis,265605,N/A
aeis,266555,N/A
aeis,37967,N/A
aeis,259838,N/A
wwon,780,N/A
wwon,14690,N/A
wwon,19151,N/A
wwon,14688,N/A
wwon,149,N/A
wwon,15341,N/A
wwon,12785,N/A
dal,14392183,N/A
dal,14387653,N/A
dal,42298,N/A
dal,14394684,N/A
dal,14390000,N/A
dal,14363853,N/A
dal,14393384,N/A
dal,14388000,N/A
dal,14397184,N/A
dal,14354986,N/A
dal,1114396,N/A
dal,14396684,N/A
gsbc,13207,N/A
gsbc,14520,N/A
gsbc,1716,N/A
gsbc,14524,N/A
gsbc,14923,N/A
gsbc,1574,N/A
vcbi,38930,N/A
vcbi,1620,N/A
vcbi,38925,N/A
vcbi,46474,N/A
vcbi,4055,N/A
vcbi,35890,N/A
vcbi,35790,N/A
vcbi,39845,N/A
phiik,1160,N/A
phiik,23791,N/A
phiik,1791,N/A
phiik,23951,N/A
phiik,29928,N/A
phiik,26255,N/A
phiik,25742,N/A
phiik,25740,N/A
mxl,2781,N/A
mxl,4925,N/A
mxl,145152,N/A
mxl,147833,N/A
mxl,147200,N/A
mxl,147204,N/A
mxl,145052,N/A
cml,607501,N/A
cml,10036530,N/A
cml,974580,N/A
cml,1227348,N/A
cml,974576,N/A
cml,119208,N/A
rwt,22801,N/A
rwt,339971,N/A
rwt,12095,N/A
rwt,352880,N/A
rwt,286046,N/A
rwt,352877,N/A
uhs,2817,N/A
uhs,1134953,N/A
uhs,1128979,N/A
uhs,1132000,N/A
uhs,1130000,N/A
uhs,1132981,N/A
uhs,134968,N/A
uhs,1131746,N/A
uhs,1132601,N/A
